"filepath","label","split"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_013.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_012.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_021.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_022.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_023.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_024.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_025.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_026.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Solid-Potato\Solid-Potato_027.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_012.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_013.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_021.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_022.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_023.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_024.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_025.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_026.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_027.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_028.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Sweet-Potato\Sweet-Potato_029.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_012.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_013.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_021.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_022.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_023.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_024.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_025.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_026.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_027.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_028.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_029.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_030.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_031.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_032.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_033.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Beef-Tomato\Beef-Tomato_034.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_021.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_022.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_023.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_024.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_025.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_026.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_027.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_028.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_029.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_030.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_031.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_032.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_033.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_034.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_035.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_036.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_037.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_040.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_041.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_042.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_043.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Tomato_Regular-Tomato\Regular-Tomato_044.jpg","not_apple","train"
